gene	tier	chrom	region_start	region_end	region_length	bases_covered	mean_depth	median_depth	sum_depth	min_depth	max_depth	std_depth	pct_zero	base_gene	num_copies	gene_length	Strand	source	is_paralog
LOC111814430	T4	chrX	128218300	128228407	10107	10107	15.122984070446226	15	152848.0	6	20	2.2830335279368787	0.0	LOC111814430	1.0	107.0	+	Liftoff	False
PHF8	T4	chrX	128299738	128477661	177923	177923	17.592160653765955	17	3130050.0	6	31	4.823361301966647	0.0	PHF8	1.0	167923.0	+	Liftoff	False
6069at314147	BUSCO	chrX	128301188	128475210	174022	174022	17.607716265759503	17	3064130.0	6	31	4.871439329381642	0.0						
RPL13A-DL6	T2	chrX	128639001	128649430	10429	10429	19.63553552593729	19	204779.0	13	24	2.4564413268274468	0.0	RPL13A	7.0	429.0	+	AUGUSTUS	True
HUWE1	T3	chrX	128895620	129076221	180601	180601	21.09828849231178	21	3810372.0	10	35	4.085675479142776	0.0	HUWE1	1.0	170601.0	+	Liftoff	False
188at314147	BUSCO	chrX	128935891	129075127	139236	139236	21.442816512970783	21	2985612.0	10	35	4.215829390700532	0.0						
RPL23A	T4	chrX	129090889	129101360	10471	10471	15.962181262534619	17	167140.0	7	21	3.592177110589936	0.0	RPL23A	10.0	471.0	+	AUGUSTUS	False
HSD17B10	T3	chrX	129178923	129191764	12841	12841	24.914492640760066	26	319927.0	17	30	2.7067583924714866	0.0	HSD17B10	2.0	2841.0	+	Liftoff	False
RIBC1	T3	chrX	129180631	129202717	22086	22086	21.534275106402244	21	475606.0	7	30	4.229769668775644	0.0	RIBC1	1.0	12086.0	-	Liftoff	False
32885at314147	BUSCO	chrX	129181894	129196471	14577	14577	22.320710708650616	22	325369.0	7	30	4.119715666742049	0.0						
SMC1A	T3	chrX	129193271	129251288	58017	58017	22.40470896461382	21	1299854.0	7	35	4.8517846994684435	0.0	SMC1A	1.0	48017.0	+	Liftoff	False
3630at314147	BUSCO	chrX	129193389	129269773	76384	76384	21.79315039798911	21	1664648.0	7	35	4.553370978530293	0.0						
RPL28-DL5	T2	chrX	129250230	129260678	10448	10448	21.036466309341503	21	219789.0	15	25	2.10876503272887	0.0	RPL28	6.0	448.0	-	AUGUSTUS	True
IQSEC2	T4	chrX	129309259	129406773	97514	97514	15.555612527431958	14	1516890.0	7	28	4.919618576216326	0.0	IQSEC2	1.0	87514.0	+	Liftoff	False
3656at314147	BUSCO	chrX	129309453	129405444	95991	95991	15.594191122084363	14	1496902.0	7	28	4.946170975313805	0.0						
KDM5C	T4	chrX	129404707	129474896	70189	70189	16.731225690635284	17	1174348.0	6	27	4.2688546522889395	0.0	KDM5C	1.0	60189.0	+	Liftoff	False
LOC111814505	T4	chrX	129507486	129524775	17289	17289	15.146972063161547	15	261876.0	7	19	2.0586791284789303	0.0	LOC111814505	1.0	7289.0	-	Liftoff	False
TSPYL2	T4	chrX	129519472	129535874	16402	16402	17.062248506279722	17	279855.0	11	21	2.0247439630195085	0.0	TSPYL2	1.0	6402.0	-	Liftoff	False
24746at314147	BUSCO	chrX	129520045	129535719	15674	15674	17.206137552634935	17	269689.0	12	21	1.8324790391235604	0.0						
GPR173	T4	chrX	129527891	129560773	32882	32882	14.439054802019342	15	474785.0	3	21	3.4755060876119743	0.0	GPR173	1.0	22882.0	-	Liftoff	False
21697at314147	BUSCO	chrX	129529686	129540806	11120	11120	18.10341726618705	18	201310.0	14	21	1.7590227355444477	0.0						
FAM156A	T3	chrX	129585675	129648997	63322	63322	21.837355105650484	18	1382785.0	8	60	11.990728918280114	0.0	FAM156A	1.0	53322.0	+	Liftoff	False
SRRM1-L1	T2	chrX	129624747	129638502	13755	13755	23.512904398400583	24	323420.0	16	29	2.5608758309208626	0.0	SRRM1	2.0	3755.0	-	Liftoff	True
FAM156B	T3	chrX	129824539	129894009	69470	69470	17.23839067223262	18	1197551.0	7	24	4.0789477880906615	0.0	FAM156B	1.0	59470.0	-	Liftoff	False
MAGED4	T4	chrX	130017643	130033222	15579	15579	12.69760575133192	12	197816.0	8	18	2.3493633939969265	0.0	MAGED4	1.0	5579.0	-	AUGUSTUS	False
LOC111814992	T4	chrX	130018922	130029051	10129	10129	13.033468259453056	12	132016.0	8	18	2.449039380020146	0.0	LOC111814992	1.0	129.0	-	Liftoff	False
LOC111814996	T4	chrX	130019419	130030091	10672	10672	12.54244752623688	12	133853.0	8	18	2.364918262314036	0.0	LOC111814996	1.0	672.0	-	Liftoff	False
MAGED1	T3	chrX	130296449	130415452	119003	119003	18.45500533599993	19	2196201.0	7	27	3.5319792359273876	0.0	MAGED1	1.0	109003.0	-	Liftoff	False
11329at314147	BUSCO	chrX	130296863	130313101	16238	16238	18.338342160364576	18	297778.0	9	21	1.802427988631894	0.0						
LOC101589018	T3	chrX	130535297	130545789	10492	10492	16.28221502096836	16	170833.0	9	20	1.4694552185216816	0.0	LOC101589018	1.0	492.0	-	Liftoff	False
GSPT2	T4	chrX	130547577	130561702	14125	14125	14.367362831858408	14	202939.0	7	20	3.0735497826752587	0.0	GSPT2	1.0	4125.0	+	Liftoff	False
LOC101588226	T3	chrX	130748513	130761485	12972	12972	21.438097440641382	20	278095.0	14	28	3.704399924947313	0.0	LOC101588226	1.0	2972.0	-	Liftoff	False
NUDT11	T3	chrX	131016214	131026586	10372	10372	9.73949093713845	9	101018.0	5	16	2.794030199255705	0.0	NUDT11	2.0	372.0	+	Liftoff	False
NUDT11-DL1	T2	chrX	131260966	131276819	15853	15853	24.684413044849556	25	391322.0	19	29	1.8986181960237476	0.0	NUDT11	2.0	5853.0	+	AUGUSTUS	True
BMP15	T4	chrX	131565607	131581710	16103	16103	24.540893001304106	23	395182.0	16	33	4.070734129843674	0.0	BMP15	1.0	6103.0	-	Liftoff	False
26738at314147	BUSCO	chrX	131565609	131581689	16080	16080	24.532649253731343	23	394485.0	16	33	4.0662643993639	0.0						
SHROOM4	T3	chrX	131983524	132307019	323495	323495	21.504684771016553	21	6956658.0	11	33	3.2924290702948413	0.0	SHROOM4	1.0	313495.0	+	Liftoff	False
LOC111814069	T3	chrX	132011077	132021223	10146	10146	20.96382810959984	21	212699.0	17	25	1.9574551549502246	0.0	LOC111814069	1.0	146.0	-	Liftoff	False
LOC111814073	T4	chrX	132028941	132039074	10133	10133	24.223625777163722	24	245458.0	17	28	1.3077388851391503	0.0	LOC111814073	1.0	133.0	-	Liftoff	False
LOC105741007	T4	chrX	132150172	132160513	10341	10341	17.622957160816167	18	182239.0	11	21	1.6150974553128117	0.0	LOC105741007	1.0	341.0	-	Liftoff	False
2212at314147	BUSCO	chrX	132190164	132304591	114427	114427	22.90643816581751	22	2621115.0	15	33	3.116339908834163	0.0						
DGKK	T3	chrX	132672190	132847100	174910	174910	21.867749128123034	21	3824888.0	8	38	6.271430253003079	0.0	DGKK	1.0	164910.0	+	Liftoff	False
LOC111814070	T4	chrX	132779700	132789807	10107	10107	23.6018600969625	24	238544.0	14	29	2.2201458719430596	0.0	LOC111814070	1.0	107.0	-	Liftoff	False
CCNB3	T4	chrX	132871347	132957926	86579	86579	19.198339089155567	19	1662173.0	7	31	4.266430503347833	0.0	CCNB3	1.0	76579.0	-	Liftoff	False
AKAP4	T4	chrX	132986455	133006344	19889	19889	14.404545226004323	14	286492.0	10	18	1.428557934496972	0.0	AKAP4	1.0	9889.0	-	Liftoff	False
7569at314147	BUSCO	chrX	132986615	133005489	18874	18874	14.415704143265868	14	272082.0	10	18	1.4626207912128881	0.0						
LOC101578360	T3	chrX	133009623	133021302	11679	11679	22.31406798527271	22	260606.0	15	26	1.7153352692851545	0.0	LOC101578360	1.0	1679.0	-	Liftoff	False
CLCN5	T3	chrX	133122452	133358507	236055	236055	20.938899832666117	20	4942732.0	7	33	4.861644153766579	0.0	CLCN5	1.0	226055.0	-	Liftoff	False
LOC111814065	T4	chrX	133128923	133157035	28112	28112	24.388517359134887	24	685610.0	10	33	4.113961634338711	0.0	LOC111814065	1.0	18112.0	+	Liftoff	False
LOC111814071	T4	chrX	133352827	133362890	10063	10063	20.346318195369175	21	204745.0	13	28	3.8519000718713623	0.0	LOC111814071	1.0	63.0	-	Liftoff	False
USP27X	T4	chrX	133413812	133428939	15127	15127	16.474317445627026	17	249207.0	11	23	2.406550143686705	0.0	USP27X	1.0	5127.0	-	Liftoff	False
OTUD6B-L1	T2	chrX	133455715	133469075	13360	13360	19.47941616766467	19	260245.0	14	24	2.507508775247295	0.0	OTUD6B	2.0	3360.0	-	Liftoff	True
RAB13-L1	T2	chrX	133519436	133530186	10750	10750	18.49879069767442	19	198862.0	11	23	2.8153645602932675	0.0	RAB13	3.0	750.0	+	Liftoff	True
LOC111814067	T4	chrX	133668350	133694372	26022	26022	22.49454307893321	21	585353.0	13	33	5.502623814713627	0.0	LOC111814067	1.0	16022.0	-	Liftoff	False
PPP1R3F	T4	chrX	133727743	133756383	28640	28640	16.692213687150836	17	478065.0	9	21	2.4600002814035387	0.0	PPP1R3F	1.0	18640.0	-	Liftoff	False
15315at314147	BUSCO	chrX	133730139	133756437	26298	26298	16.481291352954596	17	433425.0	9	21	2.4399339414866845	0.0						
FOXP3	T4	chrX	133751405	133774139	22734	22734	15.696313891088238	17	356840.0	8	21	3.2403455828180356	0.0	FOXP3	1.0	12734.0	+	Liftoff	False
23340at314147	BUSCO	chrX	133757896	133773830	15934	15934	14.792079829295846	16	235697.0	8	19	3.273447923451235	0.0						
CCDC22	T4	chrX	133764341	133787402	23061	23061	20.737218680889814	21	478221.0	10	27	4.303385313365764	0.0	CCDC22	1.0	13061.0	-	Liftoff	False
14121at314147	BUSCO	chrX	133764897	133787243	22346	22346	20.98572451445449	21	468947.0	10	27	4.083179527982256	0.0						
CACNA1F	T4	chrX	133778921	133814803	35882	35882	15.283707708600412	13	548410.0	6	27	5.266076390104364	0.0	CACNA1F	1.0	25882.0	+	Liftoff	False
1055at314147	BUSCO	chrX	133778940	133814800	35860	35860	15.279336307863915	13	547917.0	6	27	5.263913092278395	0.0						
34151at314147	BUSCO	chrX	133807684	133827224	19540	19540	12.827072671443194	13	250641.0	6	16	2.0173337714379738	0.0						
SYP	T4	chrX	133807692	133831621	23929	23929	12.809478039199298	13	306518.0	6	16	1.877172057477455	0.0	SYP	1.0	13929.0	+	Liftoff	False
PRICKLE3	T4	chrX	133823716	133848002	24286	24286	12.814625710285762	13	311216.0	6	16	1.816450183334979	0.0	PRICKLE3	1.0	14286.0	+	Liftoff	False
14674at314147	BUSCO	chrX	133823802	133845919	22117	22117	13.09612515259755	13	289647.0	7	16	1.6022043345766848	0.0						
PLP2	T4	chrX	133836141	133849632	13491	13491	11.669557482766288	11	157434.0	5	16	2.524373621137553	0.0	PLP2	1.0	3491.0	-	Liftoff	False
41815at314147	BUSCO	chrX	133836546	133849472	12926	12926	11.601578214451493	11	149962.0	5	16	2.4215707580268426	0.0						
MAGIX	T3	chrX	133842029	133858220	16191	16191	9.56506701253783	10	154868.0	5	13	1.661511424900762	0.0	MAGIX	1.0	6191.0	-	Liftoff	False
33031at314147	BUSCO	chrX	133845145	133859640	14495	14495	9.349982752673336	9	135528.0	5	13	1.619847950135549	0.0						
GPKOW	T3	chrX	133856061	133895393	39332	39332	13.946303264517441	14	548536.0	5	19	2.7139302277248256	0.0	GPKOW	3.0	29332.0	+	Liftoff	False
WDR45	T3	chrX	133882848	133900446	17598	17598	13.012899193090124	13	229001.0	7	16	1.2915681135813157	0.0	WDR45	1.0	7598.0	+	Liftoff	False
22332at314147	BUSCO	chrX	133884600	133899693	15093	15093	12.776253892532962	13	192832.0	7	16	1.171658101533699	0.0						
PRAF2	T3	chrX	133890446	133904788	14342	14342	13.873030260772556	14	198967.0	7	16	1.3855688906750565	0.0	PRAF2	1.0	4342.0	+	Liftoff	False
43525at314147	BUSCO	chrX	133890500	133902507	12007	12007	13.588406762721746	13	163156.0	7	16	1.3105305474361788	0.0						
CCDC120	T4	chrX	133893519	133922972	29453	29453	12.717651852103351	12	374573.0	2	21	3.2757575416437428	0.0	CCDC120	1.0	19453.0	-	Liftoff	False
15637at314147	BUSCO	chrX	133894591	133910995	16404	16404	15.01517922457937	15	246309.0	7	21	2.3999006874757156	0.0						
TFE3	T3	chrX	133930125	133965568	35443	35443	10.997573568828823	11	389787.0	6	15	1.4450773310464522	0.0	TFE3	2.0	25443.0	+	Liftoff	False
23272at314147	BUSCO	chrX	133930348	133953085	22737	22737	11.219598012050842	11	255100.0	7	14	1.1082609736859932	0.0						
GRIPAP1	T4	chrX	133960829	133999726	38897	38897	15.735198087256087	16	612052.0	6	22	2.916040428089738	0.0	GRIPAP1	1.0	28897.0	+	Liftoff	False
11868at314147	BUSCO	chrX	133960855	133997427	36572	36572	15.629115170075467	15	571588.0	6	22	2.958364874780258	0.0						
KCND1	T4	chrX	133991353	134014134	22781	22781	17.544225451033757	18	399675.0	11	23	2.505695131620104	0.0	KCND1	1.0	12781.0	+	Liftoff	False
12945at314147	BUSCO	chrX	133992832	134012622	19790	19790	17.9688731682668	18	355604.0	11	23	2.4008886037260093	0.0						
OTUD5	T4	chrX	134008061	134052575	44514	44514	13.43725569483758	13	598146.0	4	23	4.313044812491509	0.0	OTUD5	1.0	34514.0	+	Liftoff	False
21724at314147	BUSCO	chrX	134008835	134051675	42840	42840	13.133870214752568	12	562655.0	4	23	4.095183041544463	0.0						
PIM2	T3	chrX	134045484	134060342	14858	14858	16.57470722842913	18	246267.0	6	21	4.109744148939578	0.0	PIM2	1.0	4858.0	+	Liftoff	False
26534at314147	BUSCO	chrX	134045601	134059399	13798	13798	17.14415132627917	19	236555.0	7	21	3.5372480425400754	0.0						
LOC111817339	T4	chrX	134050441	134060548	10107	10107	15.392005540714356	18	155567.0	6	21	4.741636641680014	0.0	LOC111817339	1.0	107.0	-	Liftoff	False
SLC35A2	T3	chrX	134051181	134071261	20080	20080	14.67046812749004	16	294583.0	6	21	4.294804187381342	0.0	SLC35A2	1.0	10080.0	+	Liftoff	False
26276at314147	BUSCO	chrX	134051471	134070791	19320	19320	14.547101449275363	15	281050.0	6	21	4.328101262967752	0.0						
PQBP1	T3	chrX	134060864	134074129	13265	13265	14.707727101394648	15	195098.0	6	19	3.324262972449194	0.0	PQBP1	1.0	3265.0	-	Liftoff	False
36349at314147	BUSCO	chrX	134061122	134073541	12419	12419	14.919075609952491	15	185280.0	6	19	3.2717791937046554	0.0						
TIMM17B	T3	chrX	134064234	134080622	16388	16388	14.995850622406639	15	245752.0	8	19	2.402272409908704	0.0	TIMM17B	1.0	6388.0	+	Liftoff	False
PCSK1N	T3	chrX	134111408	134126297	14889	14889	14.422795352273491	14	214741.0	7	20	2.8623408335099314	0.0	PCSK1N	1.0	4889.0	+	Liftoff	False
ERAS	T3	chrX	134113999	134127104	13105	13105	15.233727584891263	16	199638.0	7	20	2.6177437621419988	0.0	ERAS	1.0	3105.0	-	Liftoff	False
HDAC6	T3	chrX	134123933	134156114	32181	32181	12.165346011621764	12	391493.0	5	18	2.4335881960161423	0.0	HDAC6	1.0	22181.0	-	Liftoff	False
3710at314147	BUSCO	chrX	134124388	134154867	30479	30479	12.08727320450146	12	368408.0	5	17	2.4061630929655027	0.0						
LOC111817341	T4	chrX	134137557	134147662	10105	10105	10.228401781296387	10	103358.0	6	12	1.361477814568204	0.0	LOC111817341	1.0	105.0	+	Liftoff	False
GATA1	T4	chrX	134150098	134167361	17263	17263	11.90077043387592	12	205443.0	7	14	1.0833058257441144	0.0	GATA1	1.0	7263.0	-	Liftoff	False
30114at314147	BUSCO	chrX	134150270	134163262	12992	12992	11.825584975369457	12	153638.0	7	14	1.124787047243258	0.0						
LOC111817325	T3	chrX	134151341	134185809	34468	34468	11.932110943483812	12	411276.0	6	15	1.276399758954968	0.0	LOC111817325	1.0	24468.0	+	Liftoff	False
GLOD5	T3	chrX	134172029	134195966	23937	23937	11.580398546183732	12	277200.0	6	14	1.4132904656053007	0.0	GLOD5	1.0	13937.0	-	Liftoff	False
40551at314147	BUSCO	chrX	134172207	134191940	19733	19733	11.5927633912735	12	228760.0	6	14	1.5323575721729519	0.0						
SUV39H1	T4	chrX	134225783	134249193	23410	23410	17.06424604869714	18	399474.0	9	24	3.4475218392696	0.0	SUV39H1	1.0	13410.0	-	Liftoff	False
19158at314147	BUSCO	chrX	134227307	134248517	21210	21210	16.758557284299858	16	355449.0	9	24	3.4711077425704913	0.0						
WAS	T4	chrX	134248188	134264960	16772	16772	22.785773908895777	22	382163.0	13	28	1.916316362966468	0.0	WAS	1.0	6772.0	-	Liftoff	False
29854at314147	BUSCO	chrX	134248380	134264907	16527	16527	22.814364373449507	22	377053.0	13	28	1.9055648666439045	0.0						
SRP14-L6	T2	chrX	134282080	134292701	10621	10621	16.133603238866396	16	171355.0	10	18	1.279998918859029	0.0	SRP14	10.0	621.0	+	Liftoff	True
WDR13	T4	chrX	134324377	134343544	19167	19167	15.779777742995774	15	302451.0	7	21	2.3171757781964453	0.0	WDR13	1.0	9167.0	-	Liftoff	False
18143at314147	BUSCO	chrX	134325883	134342301	16418	16418	15.390912413205019	15	252688.0	7	21	2.035994830587666	0.0						
RBM3	T3	chrX	134351229	134365025	13796	13796	20.08306755581328	20	277066.0	15	24	1.83347004162124	0.0	RBM3	2.0	3796.0	-	Liftoff	False
TBC1D25	T3	chrX	134371360	134425036	53676	53676	16.04733959311424	16	861357.0	7	22	2.835337168651282	0.0	TBC1D25	1.0	43676.0	-	Liftoff	False
12493at314147	BUSCO	chrX	134371703	134424926	53223	53223	16.033462976532704	16	853349.0	7	22	2.8410516301530624	0.0						
EBP	T3	chrX	134450927	134467585	16658	16658	17.919017889302438	18	298495.0	12	21	1.845577554410801	0.0	EBP	1.0	6658.0	-	Liftoff	False
35347at314147	BUSCO	chrX	134451176	134466197	15021	15021	17.94627521469942	18	269571.0	12	21	1.8416734620864732	0.0						
PORCN	T4	chrX	134457635	134483146	25511	25511	13.468425385127984	11	343593.0	5	21	4.810820046532358	0.0	PORCN	1.0	15511.0	-	Liftoff	False
20130at314147	BUSCO	chrX	134458808	134482496	23688	23688	13.406408308004053	11	317571.0	5	21	4.845957499530181	0.0						
FTSJ1	T3	chrX	134488684	134511786	23102	23102	17.286728421781664	17	399358.0	8	24	3.2095239013006966	0.0	FTSJ1	1.0	13102.0	-	Liftoff	False
29838at314147	BUSCO	chrX	134494352	134509843	15491	15491	17.782712542766767	18	275472.0	8	24	3.5795469962916666	0.0						
SLC38A5	T3	chrX	134511469	134546031	34562	34562	15.681384179156298	16	541980.0	4	22	3.9624905067608753	0.0	SLC38A5	1.0	24562.0	+	Liftoff	False
SSX6P	T3	chrX	134523403	134539163	15760	15760	15.51230964467005	15	244474.0	8	22	2.073117945461687	0.0	SSX6P	1.0	5760.0	-	Liftoff	False
LOC101564598	T4	chrX	134627899	134707678	79779	79779	22.888717582321163	24	1826039.0	10	33	5.519030290012958	0.0	LOC101564598	1.0	69779.0	+	Liftoff	False
SPACA5	T4	chrX	134639178	134653468	14290	14290	21.474667599720085	22	306873.0	12	28	3.0202643059893703	0.0	SPACA5	1.0	4290.0	-	Liftoff	False
LOC111817332	T3	chrX	134778112	134823762	45650	45650	16.082738225629793	16	734177.0	10	21	2.1219062794963204	0.0	LOC111817332	1.0	35650.0	-	Liftoff	False
ZNF81	T3	chrX	134845897	135088175	242278	242278	19.926898026234326	20	4827849.0	2	33	5.209466025625329	0.0	ZNF81	1.0	232278.0	-	Liftoff	False
UXT	T3	chrX	135219981	135239937	19956	19956	17.878482661856083	18	356783.0	12	22	1.4174753411273207	0.0	UXT	1.0	9956.0	+	Liftoff	False
31145at314147	BUSCO	chrX	135238010	135252599	14589	14589	20.01281787648228	20	291967.0	16	24	1.3903746320536279	0.0						
ELK1	T3	chrX	135238011	135253881	15870	15870	20.220667926906113	20	320902.0	16	24	1.5130022674708818	0.0	ELK1	1.0	5870.0	+	AUGUSTUS	False
CFP	T4	chrX	135248246	135264773	16527	16527	20.426272160706723	20	337585.0	16	24	1.4953572211492363	0.0	CFP	1.0	6527.0	+	Liftoff	False
15874at314147	BUSCO	chrX	135248732	135264709	15977	15977	20.468924078362647	20	327032.0	16	24	1.4972972417534631	0.0						
SYN1	T4	chrX	135259308	135328942	69634	69634	21.13178906855846	21	1471491.0	10	34	4.737309939371584	0.0	SYN1	1.0	59634.0	+	Liftoff	False
TIMP1	T4	chrX	135303894	135318101	14207	14207	17.459984514675863	18	248054.0	10	23	2.3339332467763168	0.0	TIMP1	1.0	4207.0	-	Liftoff	False
38272at314147	BUSCO	chrX	135304040	135316992	12952	12952	17.16700123533045	17	222347.0	10	22	2.2194285083423573	0.0						
ARAF	T4	chrX	135316096	135340722	24626	24626	19.50353285145781	19	480294.0	13	28	2.9934156651471544	0.0	ARAF	1.0	14626.0	-	Liftoff	False
11824at314147	BUSCO	chrX	135319347	135339397	20050	20050	18.942543640897757	19	379798.0	13	25	2.669583081520936	0.0						
SDHD-DL2	T2	chrX	135379243	135391142	11899	11899	18.944028909992436	19	225415.0	12	25	2.923036112872585	0.0	SDHD	4.0	1899.0	-	AUGUSTUS	True
LOC101560609	T4	chrX	135466710	135481019	14309	14309	22.519672933119015	22	322234.0	16	27	2.038892787338705	0.0	LOC101560609	1.0	4309.0	+	Liftoff	False
ZNF157	T3	chrX	135547141	135586797	39656	39656	21.536337502521686	22	854045.0	12	27	2.9021064851433676	0.0	ZNF157	1.0	29656.0	-	Liftoff	False
LOC111817346	T3	chrX	135589424	135599504	10080	10080	27.379761904761907	28	275988.0	15	33	3.810963083769008	0.0	LOC111817346	1.0	80.0	+	Liftoff	False
LOC111817345	T3	chrX	135589759	135599829	10070	10070	27.817378351539226	28	280121.0	17	33	3.3493860883253332	0.0	LOC111817345	1.0	70.0	+	Liftoff	False
RAN-L1	T2	chrX	135685163	135696199	11036	11036	13.848405219282348	14	152831.0	8	17	1.4244086521513466	0.0	RAN	2.0	1036.0	+	Liftoff	True
USP11	T4	chrX	135775341	135800881	25540	25540	20.191503523884105	20	515691.0	9	25	1.9128665884342393	0.0	USP11	1.0	15540.0	-	Liftoff	False
5805at314147	BUSCO	chrX	135775696	135800728	25032	25032	20.163350910834133	20	504729.0	9	25	1.8970913688530844	0.0						
CDK16	T4	chrX	135793537	135817419	23882	23882	18.677078971610417	19	446046.0	9	24	2.544122269133762	0.0	CDK16	1.0	13882.0	-	Liftoff	False
16945at314147	BUSCO	chrX	135794563	135811472	16909	16909	17.950795434384055	19	303530.0	9	22	2.136274321269982	0.0						
UBA1	T4	chrX	135810537	135841949	31412	31412	20.436457404813446	21	641950.0	11	25	2.2738483075360874	0.0	UBA1	1.0	21412.0	-	Liftoff	False
3256at314147	BUSCO	chrX	135810739	135834464	23725	23725	20.960168598524763	21	497280.0	13	25	2.024563170312052	0.0						
RBM10	T4	chrX	135838723	135883061	44338	44338	14.737786999864676	14	653444.0	7	21	2.2529370551863726	0.0	RBM10	1.0	34338.0	-	Liftoff	False
7202at314147	BUSCO	chrX	135838938	135882556	43618	43618	14.707689485992022	14	641520.0	7	21	2.2339909984702766	0.0						
NDUFB11	T3	chrX	135873260	135885811	12551	12551	16.317743606087163	17	204804.0	10	21	2.507336673079612	0.0	NDUFB11	1.0	2551.0	+	Liftoff	False
21506at314147	BUSCO	chrX	135891954	135903242	11288	11288	11.502214741318214	11	129837.0	6	16	1.6537638446758482	0.0						
RGN	T3	chrX	135931115	135963141	32026	32026	17.977487041778556	19	575747.0	9	25	2.8366439121088516	0.0	RGN	1.0	22026.0	-	Liftoff	False
RPA3-DL1	T1	chrX	135982495	135994211	11716	11716	19.17463298053943	20	224650.0	12	23	2.3258515131745536	0.0	RPA3	2.0	1716.0	-	AUGUSTUS	True
JADE3	T3	chrX	135990006	136198960	208954	208954	18.660365439283286	18	3899158.0	8	29	3.6848411864560933	0.0	JADE3	1.0	198954.0	-	Liftoff	False
